"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Priority"
"MegReload","meg_idle.glb",,,-1,,200,200,50,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MegSuper","meg_super.glb",,38,-1,,,,,,
"MegSuperRecoil","meg_super.glb",30,-1,-1,,,,50,,
"MegWalk","meg_walk.glb",,-1,-1,,100,100,,"TRUE",1
"MegWin","meg_win.glb",,170,-1,,,,,,5
"MegWinloop","meg_win.glb",143,170,-1,,,,,"TRUE",1
"MeleeBotIdle","bot_melee_idle.glb",,-1,,,200,200,,"TRUE",
"MeleeBotLose","bot_melee_idle.glb",,-1,,,,,200,,5
"MeleeBotLoseloop","bot_melee_idle.glb",,-1,,,,,,"TRUE",1
"MeleeBotOldIdle","meleebot_idle.scw",-1,-1,,,500,500,,"TRUE",
"MeleeBotOldLose","meleebot_idle.scw",-1,-1,,,,,200,,5
"MeleeBotOldLoseloop","meleebot_idle.scw",-1,-1,,,,,,"TRUE",1
"MeleeBotOldPushback","meleebot_idle.scw",-1,-1,,,100,100,400,,5
"MeleeBotOldRecoil","recoil.scw",-1,-1,,,1,100,200,,"PelvisBone#4+RLegBone#0+LLegBone#0"
"MeleeBotOldRecoil2","recoil_2.scw",-1,-1,,,1,100,200,,"PelvisBone#4+RLegBone#0+LLegBone#0"
"MeleeBotOldWalk","meleebot_walk.scw",-1,-1,,150,120,200,,"TRUE",1
"MeleeBotOldWin","meleebot_idle.scw",-1,-1,,,,,200,,5
"MeleeBotOldWinloop","meleebot_idle.scw",-1,-1,,,,,,"TRUE",1
"MeleeBotPushback","bot_melee_idle.glb",,-1,,,100,100,400,,5
"MeleeBotRecoil","bot_melee_attack.glb",3,13,,,1,100,20,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MeleeBotRecoil2","bot_melee_attack.glb",13,-1,,,1,100,20,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MeleeBotWalk","bot_melee_walk.glb",,-1,,,200,200,,"TRUE",1
"MeleeBotWin","bot_melee_idle.glb",,-1,,,,,200,,5
"MeleeBotWinloop","bot_melee_idle.glb",,-1,,,,,,"TRUE",1
"MeleeFastBotOldIdle","fastmeleebot_idle.scw",-1,-1,,,500,500,,"TRUE",
"MeleeFastBotOldLose","fastmeleebot_idle.scw",-1,-1,,,,,200,,5
"MeleeFastBotOldLoseloop","fastmeleebot_idle.scw",-1,-1,,,,,,"TRUE",1
"MeleeFastBotOldPushback","fastmeleebot_idle.scw",-1,-1,,,100,100,400,,5
"MeleeFastBotOldRecoil","fastmeleebot_recoil.scw",-1,-1,,,1,100,200,,"PelvisBone#4+RLegBone#0+LLegBone#0"
"MeleeFastBotOldWalk","fastmeleebot_walk.scw",-1,-1,,150,120,200,,"TRUE",1
"MeleeFastBotOldWin","fastmeleebot_idle.scw",-1,-1,,,,,200,,5
"MeleeFastBotOldWinloop","fastmeleebot_idle.scw",-1,-1,,,,,,"TRUE",1
"MinigunDudeBrokerAttack","pam_broker_attack.glb",,4,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeBrokerIdle","pam_broker_idle.glb",1,-1,,,100,100,,"TRUE",
"MinigunDudeBrokerLose","pam_broker_lose.glb",,157,,,,,,,
"MinigunDudeBrokerLoseloop","pam_broker_lose.glb",158,189,,,,,,"TRUE",
"MinigunDudeBrokerPortrait","pam_broker_portrait.glb",,-1,,,,,,"TRUE",
"MinigunDudeBrokerPushback","pam_broker_pushback.glb",,10,,,25,100,150,,
"MinigunDudeBrokerRecoil","pam_broker_attack.glb",4,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeBrokerReload","pam_broker_reload.glb",,20,,,100,,100,,"hips_s#1+chest_s#4+spine_lower_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeBrokerSecondary","pam_broker_super.glb",,5,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeBrokerSecondaryRecoil","pam_broker_super.glb",6,20,,,,,175,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeBrokerWalk","pam_broker_walk.glb",1,22,,,100,100,,"TRUE",1
"MinigunDudeBrokerWin","pam_broker_win.glb",,171,,,,,,,5
"MinigunDudeBrokerWinloop","pam_broker_win.glb",172,203,,,,,,"TRUE",1
"MinigunDudeQueenAttack","pam_queen_attack.glb",,4,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeQueenIdle","pam_queen_idle.glb",1,-1,,,100,100,,"TRUE",
"MinigunDudeQueenLose","pam_queen_lose.glb",,31,,,,,,,
"MinigunDudeQueenLoseloop","pam_queen_lose.glb",32,92,,,,,,"TRUE",
"MinigunDudeQueenPortrait","pam_queen_portrait.glb",,,,,,,,,
"MinigunDudeQueenPushback","pam_queen_pushback.glb",,10,,,25,100,150,,
"MinigunDudeQueenRecoil","pam_queen_attack.glb",4,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeQueenReload","pam_queen_reload.glb",,20,,,100,,100,,"hips_s#1+chest_s#4+spine_lower_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeQueenSecondary","pam_queen_super.glb",,5,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeQueenSecondaryRecoil","pam_queen_super.glb",6,20,,,,,175,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MinigunDudeQueenWalk","pam_queen_walk.glb",1,22,,,100,100,,"TRUE",1
"MinigunDudeQueenWin","pam_queen_win_120.glb",,636,,,,,,,5
"MinigunDudeQueenWinloop","pam_queen_win_120.glb",637,763,,,,,,"TRUE",1
"MortisDarkAttack","mortis_dark_attack.scw",3,30,,,,250,200,,3
"MortisDarkIdle","mortis_dark_idle.scw",1,32,,,200,200,,"TRUE",
"MortisDarkLose","mortis_dark_lose.scw",1,124,,,,,,,1
"MortisDarkLoseloop","mortis_dark_lose.scw",125,172,,,,,,"TRUE",1
"MortisDarkProfile","mortis_dark_win.scw",87,87,,,,,,,1
"MortisDarkPushback","mortis_pushback.scw",,-1,,,100,100,100,,5
"MortisDarkRecoil","mortis_dark_attack.scw",3,30,,,,250,200,,4
"MortisDarkUltiAttack","mortis_dark_ulti.scw",,5,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MortisDarkUltiRecoil","mortis_dark_ulti.scw",5,40,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MortisDarkWalk","mortis_dark_walk.scw",1,32,,150,100,100,,"TRUE",1
"MortisDarkWin","mortis_dark_win_120.glb",1,404,,,,,,,1
"MortisDarkWinloop","mortis_dark_win.scw",102,165,,,,,,"TRUE",1
"MrPAgentWin","mrp_agentp_win.scw",,110,,,,,,,5
"MrPAgentWinloop","mrp_agentp_win.scw",111,-1,,,,,,"TRUE",1
"MrPAttack","mrp_attack.scw",,5,,,,,,,"R_gunbone_01_s#4+hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MrPIdle","mrp_idle.scw",,-1,,,100,100,100,"TRUE",1
"MrPLose","mrp_lose.scw",,45,,,,,,,5
"MrPLoseloop","mrp_lose.scw",46,61,,,,,,"TRUE",1
"MrPPetAttack","mrp_count_pengula_pet_attack.glb",4,15,-1,,,100,100,,3
"MrPPetIdle","mrp_pet_idle.scw",,-1,,,100,100,100,"TRUE",1
"MrPPetWalk","mrp_count_pengula_pet_walk.glb",,-1,,,100,100,100,"TRUE",
"MrPPortrait","mrp_portrait.scw",,-1,,,,,,"TRUE",5
"MrPPushBack","mrp_idle.scw",,-1,,,100,100,100,,5
"MrPRecoil","mrp_attack.scw",6,20,,,,200,50,,"R_gunbone_01_s#5+hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"MrPSpawnerIdle","mrp_spawner_idle.scw",,-1,,,,,,"TRUE",1
"MrPSpawnerSpawn","mrp_spawner_spawn.scw",,84,,,,,,,5
"MrPSpawnerSpawnLoop","mrp_spawner_spawn.scw",84,100,,,,,,"TRUE",1
"MrPWalk","mrp_walk.scw",1,-1,,,100,100,100,"TRUE",
"MrPWin","mrp_win.scw",,110,,,,,,,5
"MrPWinloop","mrp_win.scw",111,-1,,,,,,"TRUE",1
"MummyDjIdle","emz_dj_idle.glb",,-1,,,100,100,,"TRUE",
"MummyDjIntro","emz_dj_win.glb",,,,,,,,"TRUE",
"MummyDjLose","emz_dj_lose.glb",,151,,,,,,,
"MummyDjLoseloop","emz_dj_lose.glb",152,210,,,,,,,
"MummyDjPrimary","emz_dj_attack.glb",2,6,,,,,,,"hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"MummyDjProfile","emz_dj_portrait.glb",77,77,,,,,,,
"MummyDjPushback","emz_dj_pushback.glb",,-1,,,100,100,100,,
"MummyDjRecoil","emz_dj_attack.glb",7,22,,,50,,100,,"hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"MummyDjReload","emz_dj_reload.glb",,-1,,,,,100,,"hips_s#1+L_upperLeg_s#0+R_upperLeg_s#0+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4+R_clavicle_s#0+R_shoulder_s#0+R_elbow_s#0"
"MummyDjSecondary","emz_dj_idle.glb",,,,,,,,,
"MummyDjSecondaryRecoil","emz_dj_idle.glb",,,,,,,,,
"MummyDjWalk","emz_dj_walk.glb",,29,,,100,100,,"TRUE",1
"MummyDjWin","emz_dj_win.glb",,142,,,,,,,
"MummyDjWinloop","emz_dj_win.glb",143,197,,,,,,"TRUE",
"MummyHarajukuIdle","emz_harajuku_idle.glb",,-1,,,100,100,,"TRUE",
"MummyHarajukuIntro","emz_intro_pose.scw",,,,,,,,"TRUE",
"MummyHarajukuLose","emz_harajuku_lose.glb",,-1,,,,,,,
"MummyHarajukuLoseloop","emz_harajuku_lose.glb",192,212,,,,,,"TRUE",
"MummyHarajukuPrimary","emz_harajuku_attack.glb",2,6,,,,,,,"hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"MummyHarajukuProfile","emz_harajuku_portrait.glb",,,,,,,,,
"MummyHarajukuPushback","emz_harajuku_pushback.glb",,-1,,,100,100,100,,
"MummyHarajukuRecoil","emz_harajuku_attack.glb",7,22,,,50,,100,,"hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"MummyHarajukuReload","emz_harajuku_reload.glb",,-1,,,,,100,,"hips_s#1+L_upperLeg_s#0+R_upperLeg_s#0+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4+R_clavicle_s#0+R_shoulder_s#0+R_elbow_s#0"
"MummyHarajukuSecondary","emz_harajuku_idle.glb",,,,,,,,,
"MummyHarajukuSecondaryRecoil","emz_harajuku_idle.glb",,,,,,,,,
"MummyHarajukuWalk","emz_harajuku_walk.glb",,29,,,100,100,,"TRUE",1
"MummyHarajukuWin","emz_harajuku_win.glb",,-1,,,,,,,
"MummyHarajukuWinloop","emz_harajuku_win.glb",188,222,,,,,,"TRUE",
"NaniAttack","nani_attack.scw",,5,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"NaniIdle","nani_idle.scw",1,45,,,100,100,,"TRUE",
"NaniLineAttack","nani_line_friends_attack.scw",,5,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"NaniLineIdle","nani_line_friends_idle.scw",1,45,,,100,100,,"TRUE",
"NaniLineLose","nani_line_friends_lose.scw",,-1,,,,,,,1
"NaniLineLoseloop","nani_line_friends_lose.scw",117,117,,,,,,"TRUE",1
"NaniLinePortrait","nani_line_friends_portrait.scw",,-1,,,,,,,
"NaniLinePushback","nani_pushback.scw",,-1,,,50,,100,,5
"NaniLineRecoil","nani_line_friends_attack.scw",,23,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"NaniLineReload","nani_line_friends_idle.scw",,10,,,200,200,100,,
"NaniLineSecondary","nani_line_friends_superloop.scw",,-1,,,100,100,,"TRUE","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"NaniLineWalk","nani_line_friends_walk.scw",1,27,,,100,100,,"TRUE",1
"NaniLineWin","nani_line_friends_win.scw",,114,,,,,,,1
"NaniLineWinloop","nani_line_friends_win.scw",115,-1,,,,,,"TRUE",1
"NaniLose","nani_lose.scw",,-1,,,,,,,1
"NaniLoseloop","nani_lose.scw",59,60,,,,,,"TRUE",1
"NaniPortrait","nani_base_cam.scw",-1,-1,,,,,,,
"NaniPushback","nani_pushback.scw",,-1,,,50,,100,,5
"NaniRecoil","nani_attack.scw",,23,,,,,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"NaniReload","nani_idle.scw",,10,,,200,200,100,,
"NaniSecondary","nani_super.scw",,-1,,,100,100,,"TRUE","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"NaniWalk","nani_walk.scw",1,27,,,100,100,,"TRUE",1
"NaniWin","nani_win.scw",,227,,,,,,,1
"NaniWinloop","nani_win.scw",228,-1,,,,,,"TRUE",1
"NinjaBrawloweenAttack","leon_wolf_redux_attack.glb",1,3,,,,,10,,"spine_lower_s#4"
"NinjaBrawloweenIdle","leon_wolf_redux_idle.glb",1,28,,,100,100,,"TRUE",
"NinjaBrawloweenIntro","leon_intro_pose.scw",,,,,,,,,
"NinjaBrawloweenLose","leon_wolf_redux_lose.glb",,168,,,,,,,5
"NinjaBrawloweenLoseloop","leon_wolf_redux_lose.glb",131,168,,,,,,"TRUE",1
"NinjaBrawloweenProfile","leon_base_cam.scw",1,10,,,,,,"TRUE",5
"NinjaBrawloweenPushback","leon_pushback.scw",1,34,,,100,100,100,,5
"NinjaBrawloweenRecoil","leon_wolf_redux_attack.glb",3,7,,,,,10,,"spine_lower_s#4"
"NinjaBrawloweenRecoil2","leon_wolf_redux_attack.glb",7,11,,,,,10,,"spine_lower_s#4"
"NinjaBrawloweenReload","leon_wolf_redux_idle.glb",,-1,,,,,100,,"ChestBone#2"
"NinjaBrawloweenSecondary","leon_wolf_redux_idle.glb",1,20,,,,,10,,"spine_lower_s#4"
"NinjaBrawloweenWalk","leon_wolf_redux_walk.glb",1,29,,170,100,100,,"TRUE",1
"NinjaBrawloweenWin","leon_wolf_redux_win.glb",,152,,,,10,100,,5
"NinjaBrawloweenWinloop","leon_wolf_redux_win.glb",117,152,,,10,,,"TRUE",1
"NinjaCatAttack","leon_attack.scw",1,3,,,,,10,,"spine_lower_s#4"
"NinjaCatIdle","leon_idle.scw",1,28,,,100,100,,"TRUE",
"NinjaCatIntro","leon_intro_pose.scw",,,,,,,,,
"NinjaCatLose","leon_lose.scw",1,45,,,,,,,5
"NinjaCatLoseloop","leon_lose.scw",45,50,,,,,,"TRUE",1
"NinjaCatProfile","leon_base_cam.scw",1,10,,,,,,"TRUE",5
"NinjaCatPushback","leon_pushback.scw",1,34,,,100,100,100,,5
"NinjaCatRecoil","leon_attack.scw",3,7,,,,,10,,"spine_lower_s#4"
"NinjaCatRecoil2","leon_attack.scw",7,11,,,,,10,,"spine_lower_s#4"
"NinjaCatReload","leon_idle.scw",,-1,,,,,100,,"ChestBone#2"
"NinjaCatSecondary","leon_idle.scw",1,20,,,,,10,,"spine_lower_s#4"
"NinjaCatWalk","leon_walk.scw",1,29,,170,100,100,,"TRUE",1
"NinjaCatWin","leon_win.scw",1,84,,,,10,100,,5
"NinjaCatWinloop","leon_win.scw",84,111,,,10,,,"TRUE",1
"NinjaDinoAttack","leon_dino_attack.glb",1,3,,,,,10,,"spine_lower_s#4"
"NinjaDinoIdle","leon_dino_idle.glb",1,28,,,100,100,,"TRUE",
"NinjaDinoIntro","leon_intro_pose.scw",,,,,,,,,
"NinjaDinoLose","leon_dino_lose.glb",1,90,,,,,,,5
"NinjaDinoLoseloop","leon_dino_lose.glb",91,161,,,,,,"TRUE",1
"NinjaDinoProfile","leon_dino_portrait.glb",1,10,,,,,,"TRUE",5
"NinjaDinoPushback","leon_pushback.scw",1,34,,,100,100,100,,5
"NinjaDinoRecoil","leon_dino_attack.glb",3,7,,,,,10,,"spine_lower_s#4"
"NinjaDinoRecoil2","leon_dino_attack.glb",7,11,,,,,10,,"spine_lower_s#4"
"NinjaDinoReload","leon_dino_idle.glb",,-1,,,,,100,,"ChestBone#2"
"NinjaDinoSecondary","leon_dino_idle.glb",1,20,,,,,10,,"spine_lower_s#4"
"NinjaDinoWalk","leon_dino_walk.glb",1,29,,170,100,100,,"TRUE",1
"NinjaDinoWin","leon_dino_win.glb",1,195,,,,10,100,,5
"NinjaDinoWinloop","leon_dino_win.glb",196,222,,,10,,,"TRUE",1
"NinjaGhostAttack","leon_ghost_attack.glb",1,3,,,,,10,,"spine_lower_s#4"
"NinjaGhostIdle","leon_ghost_idle.glb",1,28,,,100,100,,"TRUE",
"NinjaGhostIntro","leon_intro_pose.scw",,,,,,,,,
"NinjaGhostLose","leon_ghost_lose.glb",1,137,,,,,,,5
"NinjaGhostLoseloop","leon_ghost_lose.glb",106,137,,,,,,"TRUE",1
"NinjaGhostProfile","leon_ghost_pose.glb",1,10,,,,,,"TRUE",5
"NinjaGhostPushback","leon_pushback.scw",1,34,,,100,100,100,,5
"NinjaGhostRecoil","leon_ghost_attack.glb",3,7,,,,,10,,"spine_lower_s#4"
"NinjaGhostRecoil2","leon_ghost_attack.glb",7,11,,,,,10,,"spine_lower_s#4"
"NinjaGhostReload","leon_ghost_idle.glb",,-1,,,,,100,,"ChestBone#2"
"NinjaGhostSecondary","leon_ghost_idle.glb",1,20,,,,,10,,"spine_lower_s#4"
"NinjaGhostWalk","leon_ghost_walk.glb",1,29,,170,100,100,,"TRUE",1
"NinjaGhostWin","leon_ghost_win.glb",1,202,,,,10,100,,5
"NinjaGhostWinloop","leon_ghost_win.glb",140,202,,,10,,,"TRUE",1
"PamAttack","pam_attack.scw",,4,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"PamIdle","pam_idle.scw",1,-1,,,100,100,,"TRUE",
"PamLose","pam_lose.scw",,-1,,,,,,,
"PamLoseloop","pam_lose.scw",39,40,,,,,,"TRUE",
"PamPortrait","pam_base_cam.scw",,-1,,,,,,"TRUE",
"PamPushback","pam_pushback.scw",,10,,,25,100,150,,
"PamRecoil","pam_attack.scw",4,20,,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PamReload","pam_reload.scw",,20,,,100,,100,,"hips_s#1+chest_s#4+spine_lower_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PamSecondary","pam_super.scw",,5,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"PamSecondaryRecoil","pam_super.scw",6,20,,,,,175,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PamTurretIdle","pam_turret_idle.scw",1,41,,,,,,"TRUE",
"PamTurretSpawn","pam_turret_spawn.scw",,-1,,,,,,,
"PamWalk","pam_walk.scw",1,22,,,100,100,,"TRUE",1
"PamWin","pam_win.scw",,134,,,,,,,5
"PamWinloop","pam_win.scw",135,174,,,,,,"TRUE",1
"PeepAresIdle","nani_ares_peep_idle.glb",1,176,,,,,50,"TRUE",
"PeepIdle","peep_idle.scw",1,176,,,,,50,"TRUE",
"PeepLineIdle","peep_line_friends_idle.scw",1,226,,,,,50,"TRUE",
"PeepLineWalk","peep_line_friends_idle.scw",1,226,,,,,50,"TRUE",1
"PeepPortrait","peep_portrait.scw",-1,-1,,,,,,,
"PeepWalk","peep_idle.scw",1,176,,,,,50,"TRUE",1
"PennyIdle","penny_idle.glb",,-1,,,100,100,,"TRUE",
"PennyLose","penny_lose.glb",1,158,,,,,,,
"PennyLoseloop","penny_lose.glb",159,196,,,,,,"TRUE",
"PennyPrimary","penny_attack.glb",1,4,,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"PennyProfile","penny_portrait_redux.glb",1,1,,,,,,"TRUE",
"PennyPushback","penny_idle.glb",,-1,,,100,100,200,,5
"PennyRecoil","penny_attack.glb",1,20,,,,,150,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PennyReload","penny_idle.glb",,5,,,200,200,200,,
"PennySmugglerAttack","penny_smuggler_turret_attack.glb",,-1,,,,,1,,4
"PennySmugglerIdle","penny_smuggler_turret_idle.glb",,-1,,,100,100,,"TRUE",
"PennySmugglerIdleMenu","penny_smuggler_turret_idle.glb",,-1,-1,,,,,"TRUE",
"PennySmugglerPortrait","penny_portrait.glb",1,1,-1,,,,,"TRUE",
"PennySmugglerSpawn","penny_smuggler_turret_spawn.glb",,-1,,,,,1,,3
"PennySmugglerWin","penny_smuggler_win.glb",1,61,-1,,,,,,
"PennySmugglerWinloop","penny_smuggler_win.glb",62,90,-1,,,,,"TRUE",
"PennyUltiAttack","mari_ult.scw",,5,,,,,10,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PennyUltiRecoil","mari_ult.scw",5,22,,,,,250,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PennyWalk","penny_walk.glb",,19,,,100,100,,"TRUE",1
"PennyWin","penny_win.glb",1,146,,,,,,,
"PennyWinloop","penny_win.glb",147,201,,,,,,"TRUE",
"PercenterCrewAttack","colette_attack.scw",1,4,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"PercenterCrewIdle","colette_crew_idle.scw",1,29,-1,,100,100,,"TRUE",
"PercenterCrewLose","colette_crew_lose.scw",1,86,,,,,,,
"PercenterCrewLoseloop","colette_crew_lose.scw",86,86,,,,,,"TRUE",
"PercenterCrewPortrait","colette_crew_idle.scw",1,1,,,,,,,
"PercenterCrewRecoil","colette_attack.scw",3,20,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PercenterCrewSuper","colette_crew_super.scw",,-1,,,50,50,50,"TRUE",5
"PercenterCrewWalk","colette_crew_walk.scw",1,-1,-1,,100,100,,"TRUE",1
"PercenterCrewWin","colette_crew_win.scw",1,175,,,,1000,1000,,
"PercenterGladiatorAttack","colette_gladiator_attack.glb",1,4,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"PercenterGladiatorIdle","colette_gladiator_idle.glb",1,29,-1,,100,100,,"TRUE",
"PercenterGladiatorLose","colette_gladiator_lose.glb",1,134,,,,,,,
"PercenterGladiatorLoseloop","colette_gladiator_lose.glb",135,250,,,,,,"TRUE",
"PercenterGladiatorPortrait","colette_gladiator_portrait.glb",,,,,,,,,
"PercenterGladiatorRecoil","colette_gladiator_attack.glb",3,20,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PercenterGladiatorSuper","colette_gladiator_super.glb",,-1,,,50,50,50,,5
"PercenterGladiatorWalk","colette_gladiator_walk.glb",1,-1,-1,,100,100,,"TRUE",1
"PercenterGladiatorWin","collette_gladiator_win_120.glb",1,580,,,,1000,1000,,
"PercenterGladiatorWinloop","colette_gladiator_win.glb",146,220,-1,,,,,"TRUE",
"PercenterInspectorAttack","colette_ghost_attack.glb",1,4,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"PercenterInspectorIdle","colette_ghost_win.glb",170,209,-1,,100,100,,"TRUE",
"PercenterInspectorLose","colette_ghost_lose.glb",1,149,,,,,,,
"PercenterInspectorLoseloop","colette_ghost_lose.glb",150,178,,,,,,"TRUE",
"PercenterInspectorPortrait","colette_portrait.scw",1,1,,,,,,"TRUE",
"PercenterInspectorRecoil","colette_ghost_attack.glb",3,20,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PercenterInspectorSuper","colette_ghost_super.glb",,-1,,,50,50,50,"TRUE",5
"PercenterInspectorWalk","colette_ghost_walk.glb",1,-1,-1,,100,100,,"TRUE",1
"PercenterInspectorWin","colette_ghost_win.glb",1,209,,,,1000,1000,,
"PocoAttack","poco_attack.scw",,5,,,100,100,100,,"spine_lower_s#3"
"PocoIdle","poco_idle.scw",-1,-1,,,100,100,,"TRUE",
"PocoLose","poco_lose.scw",1,15,,,,,,,
"PocoLoseloop","poco_lose.scw",15,20,,,,,,"TRUE",
"PocoPirateHappy","poco_pirate_win.scw",,30,,,,,,,
"PocoPirateHappyLoop","poco_pirate_win.scw",30,-1,,,,,,"TRUE",
"PocoPirateIdle","poco_pirate_idle.scw",,-1,,,100,100,,"TRUE",
"PocoPirateLose","poco_pirate_lose.scw",,15,,,,,,,
"PocoPirateLoseloop","poco_pirate_lose.scw",15,-1,,,,,,"TRUE",
"PocoPirateProfile","poco_pirate_idle.scw",20,20,,,,,,,
"PocoPirateWalk","poco_pirate_walk.scw",,-1,,,100,100,,"TRUE",1
"PocoProfile","poco_win.scw",1,1,,,,,,,
"PocoPushback","poco_idle.scw",,-1,,,200,300,500,,5
"PocoRecoil","poco_attack.scw",4,20,,,100,100,100,,"spine_lower_s#4"
"PocoReload","poco_idle.scw",1,2,,,100,200,200,,"spine_lower_s#2"
"PocoSecondary","poco_attack.scw",4,20,,,100,100,100,,"spine_lower_s#3"
"PocoStarrPortrait","poco_starr_portrait.scw",-1,-1,-1,,,,,,
"PocoWalk","poco_walk.scw",-1,-1,,160,100,100,,"TRUE",1
"PocoWin","poco_win.scw",1,30,,,,,,,
"PocoWinloop","poco_win.scw",30,90,,,,,,"TRUE",
"PowerLevelerKongAttackRecoil","surge_kong_attack.glb",1,-1,,,50,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PowerLevelerKongIdle","surge_kong_idle.glb",,-1,,,100,100,,"TRUE",
"PowerLevelerKongLose","surge_kong_lose.glb",,142,,,,,,,
"PowerLevelerKongLoseloop","surge_kong_lose.glb",143,200,,,,,,"TRUE",
"PowerLevelerKongProfile","surge_kong_portrait.glb",249,-1,,,,,,,
"PowerLevelerKongPushback","surge_kong_pushback.glb",,10,,,50,100,100,,5
"PowerLevelerKongReload","surge_kong_reload.glb",,20,,,50,100,100,,"hips_s#0+chest_s#0+R_clavicle_s#4+L_clavicle_s#1+L_upperLeg_s#0+R_upperLeg_s#0"
"PowerLevelerKongSecondary","surge_kong_super.glb",,40,,,,,250,,4
"PowerLevelerKongWalk","surge_kong_walk.glb",,-1,,75,100,100,,"TRUE",1
"PowerLevelerKongWin","surge_kong_win.glb",,209,,,,,,,
"PowerLevelerKongWinloop","surge_kong_win.glb",170,209,,,,,,"TRUE",
"PowerLevelerKrakenAttackRecoil","surge_attack.glb",1,-1,,,50,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PowerLevelerKrakenAttackRecoil_transform","surge_kraken_attack_transform.glb",1,-1,,,50,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"PowerLevelerKrakenIdle","surge_idle.glb",,-1,,,100,100,,"TRUE",1
"PowerLevelerKrakenIdle_transform","surge_kraken_idle_transform.glb",,-1,,,100,100,,"TRUE",1
"PowerLevelerKrakenLose","surge_kraken_lose.glb",,200,,,,,,,
"PowerLevelerKrakenLoseloop","surge_kraken_lose.glb",140,200,,,,,,"TRUE",
"PowerLevelerKrakenProfile","surge_kraken_portrait.glb",,-1,,,,,,,
"PowerLevelerKrakenPushback","surge_pushback.glb",,10,,,50,100,100,,5
"PowerLevelerKrakenReload","surge_reload.glb",,20,,,52000,5000,5000,,"hips_s#0+chest_s#5+L_clavicle_s#1+head_s#0+L_upperLeg_s#0+R_upperLeg_s#0"
